ID,Date,Tweet
1643314304941432832,2023-04-04 18:07:16+00:00,"There are two reasons why one state wages a war against another state. 

One: Resources/Land/Control
Second: Give better quality of life to it’s own citizen while disregarding humans belonging to another state. 

At this age of humanity, where climate change is looming over us.🧵"
1643314288499589122,2023-04-04 18:07:12+00:00,"@newthinking_mag If not now when!
If not you who!

Method makes 2022 coldest year on record 
https://t.co/kI3Dh4b3AI
If not now we stop climate change then when you think we should stop it. Is it after total devestation.
If not you so who else you want do take this method to research centers"
1643314271453847561,2023-04-04 18:07:08+00:00,"Hell of a #chemtrails/ GeoEngineering spray day today in the UK, did you notice? It's more than possible they may start Heatwave Warfare  early for summer, to provide those much needed ""Climate Change"" FX  for the NWO .. to evolve their shitty global control+ depop hell agenda.. https://t.co/GST5HpHCd0"
1643314267175747585,2023-04-04 18:07:07+00:00,@AdrianRP62 @ShahrarAli @GreenRupertRead Nigel Lawson was right about questioning the use of climate change to enforce anti freedom measures on people.
1643314128071823360,2023-04-04 18:06:34+00:00,"""Averages can be a funny thing after all and while its true that the wealthiest Canadians will pay far more than they get in rebates the bottom 40 per cent of income earners still come out ahead."" #CarbonTaxes #CleanEnergy #ClimateChange https://t.co/vIWNqyV7Mg"
1643314074296672256,2023-04-04 18:06:21+00:00,@nutrition_facts That's a complete lie. Animals do not cause climate change.
1643314030201675779,2023-04-04 18:06:10+00:00,"Fertilizer runoff and sewage dumped into the ocean have fed sargassum more nutrients, while climate change has warmed ocean waters and given the seaweed a more hospitable environment in which to grow.

Read more at: https://t.co/9pYyRlRkPw"
1643314018461908992,2023-04-04 18:06:07+00:00,"Using #Paleoecology to Understand #ClimateChange, Improving #Radiation Treatment, Measuring Consciousness: https://t.co/gEnxZZoPcM #MedEd #research https://t.co/uH4fI5rOQk"
1643313975390511112,2023-04-04 18:05:57+00:00,"@WFP provides necessary basic support to Ibrahim a father of 2 children.

He's working hard to  protect his livelihood from climate changes in Ethiopia.

The Horn of Africa is experiencing the 6th drought and failed rainy season.
This is effecting all people, farm families. https://t.co/tx6fxzoX0Q"
1643313961197027332,2023-04-04 18:05:54+00:00,"@MikeHudema Climate change is a religion, not a science, designed to take you power and money away from you.  Go eat a red pill and wake up."
1643313947078959104,2023-04-04 18:05:50+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643313935402295296,2023-04-04 18:05:48+00:00,Carving out your opportunity to combat climate change with philanthropy can feel overwhelming at first. Morgan Stanley partnered with the Aspen Institute to highlight five approaches to climate giving. Let’s discuss how you can make an impact. https://t.co/EW8FgqPJS1
1643313914644406278,2023-04-04 18:05:43+00:00,"Time for @EU_MARE, @florikafink, @vitcheva_eu to take REAL action to protect our oceans and drive a just transition in the fisheries sector! Let's work towards better quota allocation that benefits local communities, protects biodiversity, and addresses climate change ✅🧑‍🤝‍🧑🌱🐟🌏"
1643313870256340997,2023-04-04 18:05:32+00:00,"@KATUNews No it isn't climate change, it is the mismanagement of Predators, like over population of seals and sea lions, Cormorants birds non native, the population of these birds has exploded on every river system. Also the ODFW pushing native run salmon, people want to catch a fish"
1643313809291968514,2023-04-04 18:05:18+00:00,"Carbon dioxide removal is not a current climate solution — we need to change the narrative https://t.co/BFlQyH6YzD Drastically reduce emissions first, or carbon dioxide removal will be next to useless."
1643313796750929920,2023-04-04 18:05:15+00:00,"#NEWS: Climate change topic courses offered this summer

The courses provide opportunity for all students to learn about the climate emergency

#KPU #courses #climatechange 
https://t.co/6RN2c8LN68 https://t.co/TKWN934lPn"
1643313795987546125,2023-04-04 18:05:14+00:00,"Changes in global ""greening"" will play a significant role in how much carbon dioxide plants capture and store. See how @NCStateCNR scientists are using satellites to track it amid climate change: https://t.co/JaLyEiBZTS #ThinkAndDo https://t.co/ABnCWtVfP6"
1643313790123925504,2023-04-04 18:05:13+00:00,"@teresakalisz @jtmusick31 Weeping will not stop climate change
Solution to global warming will save earth from devastation reduces earth temp 2 degrees in few months
https://t.co/kI3Dh4b3AI
A/Cs consume less power reduces mankind CO2 footprint by %20
Method cost 230m,
saves 1.2 trillion power reduction"
1643313687082553345,2023-04-04 18:04:48+00:00,@BjornTheRed @MeechMemez @JackPosobiec @RepMTG THAT'S the real problem. I think they truly know BUT are just denying it JUST like climate change and the fact THEY want a WAR with Russia - anyone they can.
1643313685580881928,2023-04-04 18:04:48+00:00,"Thank goodness. I’ll get a FREE copy of list so I know who the woke companies are so I can support them. Climate change, decency, inclusiveness, fair wages, no union busting, good benefits. MAGA can buy “made in China” red hats, red shirts, Trump flags for the Sleepy 😂"
1643313682276036608,2023-04-04 18:04:47+00:00,"@ZHB_Javaid The priority should be effective industrial, infrastructural and economical development first, and then stabilising and making the industrial machinery eco friendlier, later. This is how they deceive you in the name of 'climate change'. First work out then bathe. Not the opposite"
1643313671202807814,2023-04-04 18:04:45+00:00,"@SophiaKianni So what Soph,you know about as much about climate change as I do about painting my nails..😉"
1643313640370479112,2023-04-04 18:04:37+00:00,a student of mine asked if they could interview me about climate change for the schools tv network and i’m actually so honored. like they really think i’m an expert!! that’s so fun and i’m really proud of myself
1643313625803661312,2023-04-04 18:04:34+00:00,"""So, so, what affects the impact on Karen community the most, I think people in our generation pass the knowledge - culture and ritual, technique of living with nature through generation by generation.""
- Siwakorn Odochao, The Crying Place

#Solastalgia #Podcast #ClimateChange https://t.co/LXtJc44YJL"
1643313612625264646,2023-04-04 18:04:31+00:00,Amen 🙏
1643313576860434436,2023-04-04 18:04:22+00:00,@FFF_SierraLeone @Fridays4future @GretaThunberg @parents4future @parents4futureG @IsataRoseline @FFFMAPA @fff_digital I'm thrilled to hear about Sierra Leone's biggest youth climate movement and the urgent call for #ClimateAction. It's inspiring to see young people taking charge and demanding change for a sustainable future.  @FFF_SierraLeone
1643313563233136641,2023-04-04 18:04:19+00:00,@BennyHawes @Bond00613 @AthenaMia2nd When did your hot breath make clouds during the summer? You have google like the rest of us ... weather geo-engineering has been a known thing for decades. Now they are doing shit in the name of climate change .
1643313555624677381,2023-04-04 18:04:17+00:00,Anyone else see the correlation between car makers pushing for luxury models and the state of the current world climate? No cars are made for the everyman anymore; because only the global elite will be able to afford travel 😡 #WEF #2030Agenda
1643313397545545730,2023-04-04 18:03:39+00:00,@WendJ1972 Sweet dreams 😴
1643313394013839360,2023-04-04 18:03:39+00:00,"So! The earth's core stopped spinning, weakening our magnetic field, making sun rays more ""intense"".

But hey, if the earth is getting warmer, it's because of your gas stove.

Climate change is not at all a get rich quick scam for our governments...

https://t.co/LSPUublIGi"
1643313329182584832,2023-04-04 18:03:23+00:00,"@vpp2021 They’ve been pushing this nonsense since I was in a crib. Ozone, global cooling, global warming, climate change.

It’s just new variants of vaccine they are trying to make you buy.

There’s always environmental disasters. They’ve become fewer, yet they claim the sky is falling."
1643313318629867520,2023-04-04 18:03:21+00:00,"Fathimath will be speaking at SINC 2023, sharing her extensive experience utilizing government and community action to combat climate change! [2/3]

#sinc2023 https://t.co/qldB61eCLu"
1643313280499195908,2023-04-04 18:03:12+00:00,trying to agree to specific actions to address climate change and biodiversity loss be like https://t.co/DX84foYnNE
1643313262384107520,2023-04-04 18:03:07+00:00,"@UNEP @UN ""Climate Justice"" 😂
Climate change is natural so who will get justice? 
#ClimateScam"
1643313235188129804,2023-04-04 18:03:01+00:00,"Somalia's drought is blamed for 43,000 deaths, half of them children, as climate change and conflict collide. Read more here https://t.co/5jcqELkaWe 

Via @CBSNews
#Thinklandscape"
1643313227181203463,2023-04-04 18:02:59+00:00,@Lappea123 @MikeHudema Current warming is 20X faster than natural climate change which is the problem.
1643313225918734337,2023-04-04 18:02:58+00:00,"#ClimateCrisis #ClimateAction #GlobalWarming #FridaysForFuture #ClimateChange #Renewables #Greenwashing #ExtinctionRebellion #ClimateStrike                

You've been fooled by Greta Thunberg:"
1643313127339991075,2023-04-04 18:02:35+00:00,"@NickCooperative @mypalfootfoot7 'Change is a permanent ongoing phenomenon' implied that it is wrong to take action against it. Now explain why that logic doesn't apply to climate, or any other form of change."
1643313089205399552,2023-04-04 18:02:26+00:00,"#MN02 a vote for Angie Craig is a vote 
for democracy! She cares about her 
constituents,
Farmers
RX Drugs
Vocational Ed
Climate change
Public education
Affordable healthcare
Reproductive healthcare
@RepAngieCraig
https://t.co/gddZDgaMIM

#wtpBLUE 
#DemVoice1 
#ResistanceUnited https://t.co/0RYr8kms2z"
1643313083039752201,2023-04-04 18:02:24+00:00,@AuraPlopeanu Climate changes affects the hibernation of bears
1643313076949614592,2023-04-04 18:02:23+00:00,don’t move closer to the equator/coasts in an era of climate change folks
1643313075389431809,2023-04-04 18:02:23+00:00,"Forget climate change – this #ColdWar 2 with #China is America’s existential threat. We must stop squabbling, secure our borders, and improve our #technology, now, before we literally cease to exist. #SavingAmerica #Podcast #Politics #Russia #BorderCrisis https://t.co/Pw4Zl4zUHA"
1643313069601488902,2023-04-04 18:02:21+00:00,"@Prison_Mike_999 @elonmusk Sry I don't check Twitter, but I agree, I just meant the point of overlapping the carbon data with temperature was support theories. All we hear today is propaganda, if it was science we'd hear some positive effects from climate change."
1643313043013500930,2023-04-04 18:02:15+00:00,"In her latest @NationalPost column, Navigator's @TashaKheiriddin discusses Canada’s path forward in the fight against climate change, arguing that real impact may in fact rest in Canada’s ability to help power other nations: https://t.co/sdhr6hoATq"
1643313023539372032,2023-04-04 18:02:10+00:00,"Join the Environmental Community of Practice this Thursday, 4/6, at 2 PM to discuss climate change and other environmental challenges intersecting with museums. Take action steps towards a more sustainable future! Register online: https://t.co/18qlDIJPOW https://t.co/hsYz56dDsT"
1643313017239511063,2023-04-04 18:02:09+00:00,"New Cambridge Element Explaining Transformative Change in ASEAN and EU Climate Policy @GGIUCL @uclspp by Charanpal Bal, David Coen, Julia Kreienkamp, Paramitaningrum and @Tom_Pegram out now! Read for free. 
https://t.co/zvuMjUXih4
#cambridgeelements #earth #environmentalscience https://t.co/NpW13Nuhps"
1643313007991173121,2023-04-04 18:02:07+00:00,"🌍 In celebration of Earth Day on April 22, join us as we highlight stories of #resilience &amp; #localization amidst global climate change. 

Support CDA in shifting power to local communities &amp; amplifying creative mitigation &amp; adaptation strategies. 
👉 https://t.co/u31nc9FyJF https://t.co/vIdCjTYFi8"
1643312994946785281,2023-04-04 18:02:03+00:00,"While the climate crisis can feel like an overwhelming topic, there are healthy ways to talk with kids about it. By helping kids understand the issue of climate change and how it affects their health and futures, we empower them to make a difference. https://t.co/S5ZT0NLz2p"
1643312992132407296,2023-04-04 18:02:03+00:00,Climate Change is bull shit
1643312959286812674,2023-04-04 18:01:55+00:00,@Pjhvan More like despise the incompetent weasel- placing a carbon tax on citizens that will do absolutely nothing for climate change but will definitively cause hardships for citizens should be viewed as an act of treason - Trudeau is an absolute disgrace and should be in prison
1643312958145982465,2023-04-04 18:01:55+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643312939196362753,2023-04-04 18:01:50+00:00,"""is interested in climate change, history, and conspiracy theories"" - @stolerlyn, Merchants of Doubt
""wants to read a series of vignettes about immigrant stories, magical creatures, and more"" -@allymarkovich, World of Wonders"
1643312906182729737,2023-04-04 18:01:42+00:00,"Missed the launch of our new report ""Enabling Community Renewable Energy Development Through Aggregation""? 

No worries, you can now watch the full presentation: https://t.co/i85sjLBUfI"
1643312892761063425,2023-04-04 18:01:39+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643312858980048896,2023-04-04 18:01:31+00:00,"The modeling mentioned is based on NWT herds, but #climatechange could also impact #caribou ranges in AB. It is vital to ensure that human impacts like roads, logging and seismic lines aren't creating any more undue stress on the species at risk: https://t.co/drD3GKi8il"
1643312833738813442,2023-04-04 18:01:25+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643312812804980736,2023-04-04 18:01:20+00:00,"Multiple crises, from COVID-19 and climate change to conflict, have constrained many governments' capacity to meet their people's basic needs. 

How can governments respond and protect the most vulnerable? Be a part of the conversation on April 12th! https://t.co/sAn2ICbdnU https://t.co/57TzzkmCmA"
1643312763119304713,2023-04-04 18:01:08+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643312751744360448,2023-04-04 18:01:05+00:00,"Eating more plants and less meat seems to be a relatively cheap and easy way to mitigate climate change, in contrast to many other factors outside our control. https://t.co/VDtSy83r1i https://t.co/GDkmb2KzjW"
1643312739438448641,2023-04-04 18:01:03+00:00,B.C. vertical farming company says it could produce up to 6 million bags of salad greens a year https://t.co/sAGeqgRkY5 #agriculture #VerticalFarming #ClimateChange
1643312734686027788,2023-04-04 18:01:01+00:00,"Are you a climate-change warrior? 🍃 
Watch our Ambassadors advocate for climate- justice for communities at the forefront of the climate crisis. Subscribe to our YouTube channel: https://t.co/GOQnzxPQpZ"
1643312727224360963,2023-04-04 18:01:00+00:00,"@UniofOxford @OxfordNetZero @SamFankhauser Man made climate change is a scam. Guess who owns all the land the wind turbines/  solar panels are on? Crown estates mostly. 
Guess who already bought stocks and shares in carbon capture schemes? The same people who are pushing the scam agenda."
1643312714872135691,2023-04-04 18:00:57+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643312706147999744,2023-04-04 18:00:55+00:00,"Climate change activists on trial and banned from saying ""climate change ', this is an autocracy and shows how the Tories hate the environment and treat protesters worse the sexual predators. 

https://t.co/xyMFwPYdB2"
1643312701848821769,2023-04-04 18:00:54+00:00,Very educational and interesting trip to power plant unit #Olkiluoto3 and final spent fuel disposal facility #ONKALO - “game changer” in disposal nuclear waste! Strong support of #localcommunity! #climatechange #nuclearenergy https://t.co/HD8zOWZ0Th
1643312638405885957,2023-04-04 18:00:38+00:00,Pesticide use increases with climate change but could be dire for bee populations. 🐝 https://t.co/BCTy2fyxsZ
1643312637978001409,2023-04-04 18:00:38+00:00,"As the world becomes more focused on reducing carbon emissions and combating climate change, the use of renewable energy sources such as solar power is expected to grow.

Read more - https://t.co/BGmdEAbp8o
.
.
#SOLARIZEUSA #SolarEnergy #RenewableEnergy #GreenEnergy #CleanEnergy https://t.co/ap5tc2zyoX"
1643312626116468736,2023-04-04 18:00:35+00:00,@DGinCheshire @SophiaKianni Climate change causes sea level rise which worsens coastal erosion. https://t.co/Xsq8N7dCIA https://t.co/NcLPZwulLi #ClimateBrawl
1643312614783451138,2023-04-04 18:00:33+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643312611239526400,2023-04-04 18:00:32+00:00,"New Research: Characterizing seabed sediments at contrasting offshore renewable energy sites: Due to the impacts of climate change, there is an urgent need to scale up existing, and develop novel, renewable energy technologies. Although… https://t.co/4Bl6tAXom3 #MarineScience"
1643312602993270792,2023-04-04 18:00:30+00:00,"WE ARE WORKING TOGETHER !! BUILDING! TOGETHER! Thanks twitter for letting me speak on spaces again!
https://t.co/SUwsqTwsX0"
1643312555002044417,2023-04-04 18:00:19+00:00,"Are you ready to make a difference and fight climate change? Join us at our upcoming event ""Ice to Sea You"" on April 30th with keynote speaker David Wallace-Wells. For more info, click the link in our bio. https://t.co/OXVtAqljkW"
1643312554981093376,2023-04-04 18:00:19+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643312547557253120,2023-04-04 18:00:17+00:00,"@Mark_Baden My wife is convinced that tornadoes are always up there during every storm. It just needs something to bring them down more often, and climate change has done that.

She was raised in Mississippi.
A land where few people have basements or storm shelters."
1643312537381793794,2023-04-04 18:00:14+00:00,We talked about the beauty of communicating in the fight against #climatechange. We talked about never giving up on your dreams. And we talked about how an explorer's role is no longer to conquer lands but to conquer hearts…they certainly conquered ours at @SolvayGroup. https://t.co/UTqWYdCmyW
1643312535364313096,2023-04-04 18:00:14+00:00,"What Did The Substation Say To The Wind Farm? Something Specials Is In The Air

Source:Energy Acuity Originals

#TuzaOlukan #climatechange #greenenergy #globalwarming #Jokes"
1643312523549224961,2023-04-04 18:00:11+00:00,"climate change : hurricanes, droughts and coral deaths are few of the natural disasters caused due to climate change (people - lets not die)"
1643312521330163713,2023-04-04 18:00:11+00:00,Calum TM Nicholson and @bntmayer are going to discuss issues on the relationship between climate change and human rights at the Danube Institute tomorrow 5:30PM!  Registration for the event is still open! RSVP: https://t.co/mvOml89mvQ https://t.co/y42tpKrJ2U
1643312501474353156,2023-04-04 18:00:06+00:00,this whole time i thought greta gerwig was the climate change girl so i thought she was making the Barbie movie. i was soooo confused https://t.co/cxVlxZbjho
1643312495782666247,2023-04-04 18:00:04+00:00,@MathisenSteve @FBM_Ministries @wendelltalks Climate change. Vaccination. Education. Human rights... The list goes on.
1643312484009254913,2023-04-04 18:00:02+00:00,"I believe it is climate CHANGE, but the fact that there were records set 70 and 100 years ago (and who knows how much farther back before current recordkeeping,) just PROVES that while what is happening IS real, it is NOT manmade or a byproduct of modern society. It's the EARTH!"
1643312479588741120,2023-04-04 18:00:01+00:00,"At #DOS, college students play an important role in climate change policy and programs through an exciting new initiative —University Partnerships for Innovative Climate Solutions (UPICS).  DOS staff just visited Bard College as they finish their UPICS project this spring. https://t.co/jTiCoJHVIL"
1643312479064170498,2023-04-04 18:00:00+00:00,Australian resources minister Madeleine King says mining sector on frontline of climate change battle https://t.co/dvPkTDwNSK
1643312452568752132,2023-04-04 17:59:54+00:00,"Disaster/recovery followers, this is a big deal! HUD is inviting public comment on a proposed rule to revise its floodplain development rules. Bottom line, more attention to flood hazards and better incorporation of climate change data https://t.co/JBV8asIZmv"
1643312429932093440,2023-04-04 17:59:49+00:00,@Skygodd28579329 @MikeHudema The Climate Change Cult will not understand the lithium irony.
1643312429793792000,2023-04-04 17:59:49+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643312410412089351,2023-04-04 17:59:44+00:00,"Lies . . . damn lies . . . and government estimates

Biden’s #ClimateChange Rules Will Cost $1.2 Trillion — Three Times More Than Originally Estimated: https://t.co/73vfoMivy7

#BidenAdministration #bidenlies #copolitics @WhiteHouse @POTUS #InflationReductionAct https://t.co/Pmmp0R6CXd"
1643312384709210113,2023-04-04 17:59:38+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643312352857579525,2023-04-04 17:59:30+00:00,"@BBCScotlandNews Not the worse news, the World needs less children. Electric cars and less travel have much less effect on reversing climate change than reducing the population. Adoption still an option for those unable to have kids."
1643312318946615296,2023-04-04 17:59:22+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643312299057479681,2023-04-04 17:59:18+00:00,@EliotJacobson Climate change is fake
1643312279885062157,2023-04-04 17:59:13+00:00,"Where is the climate emergency?: Does climate change increase the frequency and intensity of extreme weather, thus affecting more and more people? https://t.co/zR9IWJIfcc"
1643312258225774592,2023-04-04 17:59:08+00:00,"@EricGorall @RatTaco7 @AdamKinzinger For example, climate change alarmism is being used to consolidate wealth and power through the erosion of national sovereignties."
1643312250395193344,2023-04-04 17:59:06+00:00,Civil Engineering Project Manager - Fast-growing EHV Contractor https://t.co/pzYiAgQlBn #jobs #climatechange
1643312244623831041,2023-04-04 17:59:05+00:00,Renewable Energy Planner (Renewable Energy) https://t.co/V3eFdxy8Kl #jobs #climatechange
1643312235731664897,2023-04-04 17:59:02+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643312216006070273,2023-04-04 17:58:58+00:00,Poor nations are most vulnerable to climate change because they are poor. They are poor because they don’t have access to cheap energy. How do we lift them out of poverty? We provide them with cheap energy. Green energy is very expensive. See the problem here.
1643312203616112641,2023-04-04 17:58:55+00:00,"Climate change
Global warming
🤔🤔🤔🤔🤔🤔"
1643312190383091712,2023-04-04 17:58:52+00:00,"Memes are carriers of #disinformation and #misinformation:

They easily infect the public mind when people have little to no knowledge of complex topics like #ClimateChange.⚠️📊📈🤔

#Trollnoise is when trolls flood #socialmedia with such #BigOil nonsense to confuse the public.🤨"
1643312168614371336,2023-04-04 17:58:46+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643312106526089226,2023-04-04 17:58:32+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643312081381236759,2023-04-04 17:58:26+00:00,Climate change: Catalonia in grip of worst drought in decades https://t.co/SZcCRcaQu8
1643312077786718217,2023-04-04 17:58:25+00:00,"#MN02 a vote for Angie Craig is a vote 
for democracy! She cares about her 
constituents,
Farmers
RX Drugs
Vocational Ed
Climate change
Public education
Affordable healthcare
Reproductive healthcare
@RepAngieCraig
https://t.co/HuWrMRB7qg

#wtpBLUE 
#DemVoice1 
#ResistanceUnited https://t.co/s6evCCP8Nx"
1643312069054275584,2023-04-04 17:58:23+00:00,@Callan23474387 As if we haven't got enough to cope with we now discover Charles and William are climate change/net zero fanatics.  I will not be supporting them with this or in fact with anything to do with the RF.  I'm done!
1643312065921298432,2023-04-04 17:58:22+00:00,@RNCResearch Face it @Sen_JoeManchin you made the mistake of believing our cognitively impaired president and a bunch of democrats that have no other purpose than to further the Climate change lie and separate the American people from their hard earned money to line their own pockets.
1643312038767108109,2023-04-04 17:58:15+00:00,@WhiteHouse Killin Americans is what Climate change agenda is
1643312037588508681,2023-04-04 17:58:15+00:00,@NickPapacon I see one person by themselves standing on an entire planet. Unless everyone is out riding bikes for climate change while planet watch detects the pollution. 🤷‍♂️ https://t.co/8F5LYnrya9
1643312037324529664,2023-04-04 17:58:15+00:00,I'm definitely going to have to schedule time for next year's @sejorg conference. This panel on extreme weather and climate change looks amazing.
1643312024682741760,2023-04-04 17:58:12+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643312019838304262,2023-04-04 17:58:11+00:00,"The worldwide phase of animal agriculture represents ""our best and most immediate chance to reserve the trajectory of Climate Change, "" according to a new model developed by scientists from Stanford and the University of California, Berkeley. By @kerthan 
https://t.co/SrPpLkF4Mq."
1643312007062454272,2023-04-04 17:58:08+00:00,"The data shows that the results of climate change have a disproportionate impact on our most vulnerable residents. 

We are dedicated to helping ensure our most at-risk residents can live their best and healthiest lives here in Johnson County. #JoCoSOTC https://t.co/7hGIWysgSp"
1643311969418485769,2023-04-04 17:57:59+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643311960556208133,2023-04-04 17:57:57+00:00,@LyonforAZ Kicking the can on Climate Change will become more expensive in lives and treasure!
1643311926959566848,2023-04-04 17:57:49+00:00,"@aramco And how many farmers are losing their livelihoods because of climate change? And who is behind climate change? The fossil fuel giants, of which Aramco is one. Stop trying to distract people from the harm you are really doing to people on our shared planet."
1643311925659582465,2023-04-04 17:57:48+00:00,Kicking the can on Climate Change will become more expensive in lives and treasure!
1643311914309525505,2023-04-04 17:57:46+00:00,@GiffordsCourage @AMarch4OurLives When you tea h disrespect you get https://t.co/DAxFPW9C5p should tea have your kids basic education instead of you can be whatever sex you want which goes against science then you scream about climate change believe the science your hypocrites
1643311912866684936,2023-04-04 17:57:45+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643311904499048454,2023-04-04 17:57:43+00:00,"I’m one of those people that doesn’t believe in climate change, but I’m pretty sure Noah’s Ark was a true story.  You know, the guy who was warning everyone about the insane change in the weather."
1643311894109777920,2023-04-04 17:57:41+00:00,"@JimBowersclimb @fwn_science I'm not against the principle of climate change. 
We are in a rather cool period at the moment, so it is logical the temperature will increase from this point. 
The question is if man is contributing in a measurable way. Which I doubt."
1643311869355077633,2023-04-04 17:57:35+00:00,RECOVERY=MORE ECONOMIC/DEMOGRAPHIC/MILITARY/DEBT INFLATION=push more humans into nature wipeout/climate change fallout/natural disasters/wars over resources/migration &amp; blame bankruptcies/closures on Russia/China &amp; covid=more humans now in poverty than all humans alive 70yrs ago
1643311865114816513,2023-04-04 17:57:34+00:00,"@red90rover @KloetMichelle @cdnolympichorse The climate has been changing since the earth was formed..Proven fact..The climate change alarmists are a farce as they have been consistently proven wrong by their failed predictions,inconsistant data models and political activism to draw tax dollars to a do nothing cause."
1643311860559802368,2023-04-04 17:57:33+00:00,@MikeHudema climate change is fake it's a way for the rich elites to steal the money keep everyone poor so they can live like gods and you're a puppet
1643311853827661832,2023-04-04 17:57:31+00:00,"Another Installed Puppet

Her motive is to push the non-sense of Climate Change to cover up the Weather Modification by CIA and the World Government

#TrumpArraignment
NATO
Trump or Death
My President
Rejected
National Assembly
#ImranKhanForPakistan
Jill Biden
#Elections2023 https://t.co/dbbPCImABb"
